,index,Ticker,Mkt Cap,Sector,Price,P/E,Returns
0,0,ESTE,221700944.0,Energy,3.44,4.322585359,-14.83
1,1,OSK,4806133760.0,Industrials,70.27,8.8358761,9.59
2,2,MTZ,4797644288.0,Industrials,62.87,14.23257932,-26.5
3,3,HLI,2922040320.0,Financials,44.18,16.20207639,32.64
4,4,UTMD,365711072.0,Health Care,98.32,27.78876144,-16.45
5,5,ICAD,115571592.0,Health Care,6.0,0.0,80.5
6,6,UFCS,1140623488.0,Financials,45.16,26.18106132,-44.24
7,7,UTL,900809792.0,Utilities,60.37,20.25838933,-30.1
8,8,GIII,1003742784.0,Consumer Discretionary,20.51,7.043665817,-46.08
9,9,AMSC,165415904.0,Industrials,7.67,0.0,63.75
10,10,AMSWA,494173856.0,Information Technology,15.76,75.04762006,-10.15
11,11,VOC,86190000.0,Energy,5.07,6.993103506,0.0
12,12,HFC,7300687360.0,Energy,44.36,6.232197127,-46.19
13,13,QDEL,2612884480.0,Health Care,63.05,36.28831323,179.08
14,14,TESS,125941536.0,Information Technology,14.78,54.35542387,0.0
15,15,BKE,964786688.0,Consumer Discretionary,19.6,10.26178028,-4.39
16,16,NRT,61944576.0,Energy,6.74,8.339220698,0.0
17,17,XLNX,26286049280.0,Information Technology,104.06,28.38239717,0.1
18,18,OLP,532480896.0,Real Estate,26.78,38.72113278,-28.45
19,19,CNBKA,451000640.0,Financials,81.0,14.5583065,-13.02
20,20,ONB,2893480704.0,Financials,16.8,12.33187737,-16.79
21,21,OTTR,2012412160.0,Utilities,50.62,25.5656567,-23.25
22,22,VMI,2931236608.0,Industrials,135.5,18.54554508,-6.24
23,23,ASRV,72145072.0,Financials,4.15,9.222222314,0.0
24,24,NTRS,18895343616.0,Financials,87.93,13.41879561,-6.87
25,25,ARKR,70500176.0,Consumer Discretionary,20.1492,12.54696736,0.0
26,26,NATR,181634464.0,Consumer Staples,9.41,36.88128019,17.32
27,27,MUX,734882176.0,Materials,2.03,0.0,0.0
28,28,COHU,489859776.0,Information Technology,11.92,0.0,44.3
29,29,MCRAA,57822940.0,Consumer Discretionary,23.75,39.76153056,0.0
30,30,KEWL,86419112.0,Materials,66.99,42.34002005,3.0
31,31,SANM,2011390080.0,Information Technology,28.9,10.38207464,-2.08
32,32,APEI,388834112.0,Consumer Discretionary,24.23,15.24630969,29.76
33,33,STAA,1341188736.0,Health Care,30.11,184.1680372,59.25
34,34,ODC,233847152.0,Consumer Staples,30.76,18.96369218,13.85
35,35,NAII,70408872.0,Consumer Staples,9.7,7.281773868,0.0
36,36,IONS,8881024000.0,Health Care,63.21,53.48498413,-13.78
37,37,BIG,887428992.0,Consumer Discretionary,22.75,5.878534585,107.25
38,38,IDRA,67782288.0,Health Care,2.35,0.0,0.0
39,39,RIG,2783705600.0,Energy,4.55,0.0,-73.19
40,40,UEIC,626647296.0,Consumer Discretionary,45.15,22.33693289,-9.01
41,41,DX,348132320.0,Financials,14.12,13.57099881,12.18
42,42,NKE,132402000000.0,Consumer Discretionary,84.5,33.93574284,32.41
43,43,KBH,2478272256.0,Consumer Discretionary,28.09,9.975368867,27.31
44,44,K,21391685632.0,Consumer Staples,62.8,17.47477797,12.91
45,45,MRTN,1074667648.0,Industrials,13.11333333,19.71005047,38.49
46,46,FNLC,276702272.0,Financials,25.4,11.0438288,-16.22
47,47,KMT,2464789504.0,Industrials,29.89,9.898803039,-2.91
48,48,TKR,3055347968.0,Industrials,40.18,8.577735322,34.87
