,index,Ticker,Mkt Cap,Sector,Price,P/E,Returns
0,0,ESTE,288612992.0,Energy,4.47,36.16153835,-15.44
1,1,OSK,6156446720.0,Industrials,90.46,10.88671634,-11.01
2,2,MTZ,5063878144.0,Industrials,66.34,13.76157526,-14.52
3,3,HLI,3129489152.0,Financials,47.67,17.94736661,35.89
4,4,UTMD,397490560.0,Health Care,106.82,29.77253121,-19.18
5,5,ICAD,145388496.0,Health Care,7.51,0.0,33.42
6,6,UFCS,1099894016.0,Financials,43.94,40.70651814,-50.23
7,7,UTL,911095552.0,Utilities,61.04,20.76190478,-33.03
8,8,GIII,1413253376.0,Consumer Discretionary,29.6,10.13833679,-31.18
9,9,AMSC,181741616.0,Industrials,8.35,0.0,138.08
10,10,AMSWA,495905856.0,Information Technology,15.81,71.86363675,3.86
11,11,VOC,75464704.0,Energy,4.4391,6.080958993,0.0
12,12,HFC,8319640064.0,Energy,51.55,7.690277678,-54.63
13,13,QDEL,2858169600.0,Health Care,68.62,37.30548159,184.25
14,14,TESS,95905720.0,Information Technology,11.22,83.44676112,0.0
15,15,BKE,1369406464.0,Consumer Discretionary,27.82,13.77227756,-3.59
16,16,XLNX,23331143680.0,Information Technology,92.78,25.03146482,56.88
17,17,OLP,544156672.0,Real Estate,27.31,51.09419353,-34.9
18,18,CNBKA,485800064.0,Financials,87.25,15.4748161,-15.3
19,19,ONB,3074160384.0,Financials,18.08,12.6345832,-12.44
20,20,OTTR,1954555136.0,Utilities,49.16,24.33663353,-19.0
21,21,VMI,3081172224.0,Industrials,143.14,19.5522333,13.86
22,22,ASRV,71810872.0,Financials,4.19,9.976190434,0.0
23,23,NTRS,22722185216.0,Financials,107.24,16.12824369,-13.17
24,24,ARKR,70782888.0,Consumer Discretionary,20.23,12.59728177,0.0
25,25,NATR,194183568.0,Consumer Staples,10.045,28.99433467,23.74
26,26,MUX,452314624.0,Materials,1.13,0.0,0.0
27,27,COHU,732065984.0,Information Technology,17.74,0.0,60.03
28,28,KEWL,89979592.0,Materials,69.75,43.37686509,0.0
29,29,SANM,2225965824.0,Information Technology,31.81,10.4811891,0.02
30,30,KRMD,190004000.0,Health Care,4.81,58.66998552,-6.44
31,31,APEI,381260384.0,Consumer Discretionary,24.76,19.39268567,25.36
32,32,STAA,1644301952.0,Health Care,36.86,200.6597956,93.35
33,33,ODC,276099392.0,Consumer Staples,36.29,20.85797651,-5.13
34,34,IONS,8996822016.0,Health Care,63.96,45.95398586,-21.0
35,35,BIG,815427008.0,Consumer Discretionary,20.9,5.400499904,147.22
36,36,RIG,3047070976.0,Energy,4.98,0.0,-62.85
37,37,UEIC,774407104.0,Consumer Discretionary,55.6,22.08592001,-5.29
38,38,DX,387557824.0,Financials,16.89,16.10301361,4.26
39,39,NKE,145943000000.0,Consumer Discretionary,93.49,34.88432827,44.08
40,40,KBH,3056813824.0,Consumer Discretionary,34.58,13.02521329,1.79
41,41,K,22212052992.0,Consumer Staples,65.12,18.26539342,-1.86
42,42,MRTN,1155570816.0,Industrials,14.08666667,20.94773384,25.15
43,43,FNLC,310425920.0,Financials,28.48,12.22355911,-14.92
44,44,PESI,85792696.0,Industrials,7.1,0.0,0.0
45,45,KMT,2885906176.0,Industrials,34.83,14.01146193,0.46
46,46,TKR,3961299200.0,Industrials,52.59,11.26710675,39.65
47,47,PHM,10745146368.0,Consumer Discretionary,39.65,11.00204647,10.04
48,48,JBSS,1113154176.0,Consumer Staples,97.74,24.58742336,-24.07
49,49,INTU,67390783488.0,Information Technology,258.89,42.14777178,35.97
50,50,ORLY,33462417408.0,Consumer Discretionary,442.28,25.50064023,0.04
51,51,AFL,40253546496.0,Financials,54.84,12.00368746,-19.89
52,52,REFR,98867128.0,Information Technology,3.18,0.0,0.0
53,53,RELL,74319160.0,Information Technology,5.658,0.0,0.0
54,54,SNFCA,84575664.0,Financials,4.812123223,10.09851438,58.53
55,55,C,164002000000.0,Financials,75.12,9.60995147,-26.69
56,56,LMT,110298000000.0,Industrials,391.03,15.64746032,-6.66
57,57,FUN,3164107776.0,Consumer Discretionary,55.84,17.27767672,-31.89
58,58,FKYS,134525264.0,Financials,23.18,13.32909362,-20.19
59,59,EZPW,283879648.0,Financials,5.12,8.027959748,-0.59
60,60,ROP,37499359232.0,Industrials,360.37,36.39626077,18.49
61,61,AMED,5256316928.0,Health Care,162.96,37.59586679,50.21
62,62,WDFC,2646313984.0,Consumer Staples,193.11,48.10498148,31.69
63,63,NNN,9567077376.0,Real Estate,55.74,36.10089552,-32.36
64,64,ROST,42014986240.0,Consumer Discretionary,116.15,25.69690276,-7.43
65,65,SBUX,100893000000.0,Consumer Discretionary,85.43,29.47507597,14.74
66,66,CL,58124738560.0,Consumer Staples,67.82,23.88740593,26.28
67,67,IIN,165220080.0,Health Care,18.82,238.6870867,-7.86
68,68,CLH,4612617728.0,Industrials,82.65,44.57967279,-12.44
69,69,LCUT,138594288.0,Consumer Discretionary,6.52,0.0,106.6
70,70,ECL,53806579712.0,Materials,186.67,31.89819085,19.01
71,71,GTN,2026991232.0,Communication Services,20.24,17.26773836,-12.75
72,72,VNO,12323205120.0,Real Estate,64.57,0.0,-39.74
73,73,DOV,16194296832.0,Industrials,111.48,21.17177445,9.46
74,74,CSX,55968358400.0,Industrials,23.84666667,17.57204602,25.87
75,75,CTS,892639744.0,Information Technology,27.38,18.64830449,11.25
76,76,RRD,281472992.0,Industrials,3.97,3.808102337,0.0
77,77,BIIB,54098280448.0,Health Care,299.81,9.68082049,-19.89
78,78,CCK,10286521344.0,Materials,75.9,20.19835351,24.18
79,79,EFX,16908084224.0,Industrials,139.64,31.17120042,19.52
80,80,PKI,10321265664.0,Health Care,92.9,35.22850536,43.16
81,81,HRTX,2301715456.0,Health Care,25.56,0.0,-32.2
82,82,ESE,2288174336.0,Industrials,88.07,28.13737916,12.3
83,83,CDOR,131718400.0,Real Estate,11.05,0.0,0.0
84,84,MRK,221959000000.0,Health Care,83.12839668,16.14222323,-7.79
85,85,DY,1640812800.0,Industrials,52.05,33.13929311,20.77
86,86,MDP,1612207744.0,Communication Services,35.04,7.623937743,-41.92
87,87,VMC,18777147392.0,Materials,141.87,31.61616834,-1.56
88,88,TCBK,1179625984.0,Financials,38.65,12.81025491,-15.24
89,89,IDXX,21581178880.0,Health Care,251.58,52.19502147,83.23
90,90,KO,228792000000.0,Consumer Staples,53.4,25.02380582,-3.37
91,91,OXM,1267739392.0,Consumer Discretionary,74.42,17.59089394,-25.03
92,92,PCG,3948052224.0,Utilities,7.46,1.885755094,70.24
93,93,BANF,1930249728.0,Financials,59.09,14.94088378,-8.22
94,94,PTEN,1739202176.0,Energy,8.94,0.0,-51.79
95,95,REGN,40514637824.0,Health Care,369.0,16.63317987,39.85
96,96,TELL,1765692800.0,Energy,7.29,0.0,-79.56
97,97,MTW,565584768.0,Industrials,16.0,9.803056703,-30.56
98,98,IVC,293835264.0,Health Care,8.73,0.0,-2.29
99,99,NVEC,308157760.0,Information Technology,63.59,22.4699648,-19.5
100,100,LCI,355758272.0,Health Care,8.82,14.88715627,-30.16
101,101,HST,12543444992.0,Real Estate,17.49,22.86119119,-19.78
102,102,STRL,403869312.0,Industrials,14.57,15.98983357,9.75
103,103,MSEX,1094834432.0,Utilities,62.81,31.88324827,9.04
104,104,LANC,4344715776.0,Consumer Staples,158.03,29.23415677,7.15
105,105,ACTG,149519616.0,Industrials,2.97,19.05617309,24.24
106,106,LXP,2746433792.0,Real Estate,11.08,75.43316,-7.85
107,107,NNBR,368669952.0,Industrials,8.71,234.3098534,-28.07
108,108,LYTS,141755264.0,Industrials,5.43,0.0,44.01
109,109,ALL,36072513536.0,Financials,111.35,14.7487797,-8.08
110,110,SRDX,553654144.0,Health Care,41.04,71.98699313,-8.77
111,111,OMI,416078624.0,Health Care,6.62,0.0,289.12
112,112,CNK,3967830272.0,Communication Services,33.87,15.44504696,-54.38
113,113,ADC,3171631104.0,Real Estate,74.78,47.63227241,-11.87
114,114,CME,72651071488.0,Financials,202.73,31.74713508,-13.66
115,115,ALLY,12101396480.0,Financials,31.84,8.535840798,-6.88
116,116,THG,5354493440.0,Financials,135.93,17.2092171,-17.35
117,117,VBIV,150696288.0,Health Care,0.8983,0.0,281.28
118,118,SRGA,136557440.0,Health Care,1.85,250.8474561,22.16
119,119,ZEUS,184288592.0,Materials,16.76,58.97235015,-11.46
120,120,WKHS,183861168.0,Consumer Discretionary,2.75,0.0,822.55
121,121,PLUS,1129320704.0,Information Technology,83.57,16.64148307,0.89
122,122,DISH,16868195328.0,Communication Services,34.17,13.47792454,4.98
123,123,AEO,2529377024.0,Consumer Discretionary,14.97,9.723267019,20.17
124,124,VTNR,68214528.0,Energy,1.63,0.0,0.0
125,125,NVAX,128900552.0,Health Care,4.85,0.0,2776.29
126,126,SYNL,116898072.0,Materials,12.94,0.0,0.0
127,127,MHO,1245886848.0,Consumer Discretionary,44.27,10.17060061,2.67
128,128,CLB,1943618560.0,Energy,43.8,31.38950098,-49.84
129,129,HBNC,846331072.0,Financials,18.82,13.24176209,-24.02
130,130,RYN,3960871680.0,Real Estate,30.63,88.57516397,-8.03
131,131,PTN,189020784.0,Health Care,0.825,6.00939636,0.0
132,132,UTI,150471184.0,Consumer Discretionary,5.87,0.0,11.75
133,133,LYV,14919481344.0,Communication Services,69.81,310.1467611,-5.96
134,134,MBWM,575851776.0,Financials,35.25,12.16269628,-29.56
135,135,URBN,2514047232.0,Consumer Discretionary,25.66,11.04185932,6.7
136,136,REG,10909139968.0,Real Estate,65.04,40.57455792,-29.92
137,137,RWWI,270877472.0,Information Technology,9.1,101.1111071,37.36
138,138,YUM,30448867328.0,Consumer Discretionary,100.67,43.20259664,5.1
139,139,INVA,1365241856.0,Health Care,13.48,8.325170724,-22.44
140,140,TSCO,11180395520.0,Consumer Discretionary,94.44,20.72644417,49.1
141,141,CCBG,484544448.0,Financials,28.93,15.89560446,-21.29
142,142,RICK,176945408.0,Consumer Discretionary,18.4,17.49009517,60.38
143,143,OXSQ,250897872.0,Financials,5.25,6.534459116,-40.76
144,144,DAKT,278108896.0,Information Technology,6.16,3906.139054,-26.79
145,145,AMRC,768991424.0,Industrials,16.35,16.96733978,172.48
146,146,SIX,3675122688.0,Consumer Discretionary,43.48,13.45214172,-29.32
147,147,GIFI,83031648.0,Energy,5.44,0.0,0.0
148,148,IT,14353623040.0,Information Technology,160.46,67.14403281,-5.27
149,149,PPIH,73408680.0,Industrials,9.14,23.98459113,0.0
150,150,NBIX,10739025920.0,Health Care,116.61,94.35015753,-18.58
151,151,NBTB,1751667840.0,Financials,40.0,14.65201455,-25.13
152,152,NBR,748636544.0,Energy,103.0,0.0,-49.14
153,153,AMNB,420417504.0,Financials,37.83,13.39445505,-31.32
154,154,MLP,219143600.0,Real Estate,11.35,93.83344206,7.31
155,155,NSC,50454478848.0,Industrials,193.5,19.66485826,22.49
156,156,NHI,3560362496.0,Real Estate,80.99,22.55897148,-20.16
157,157,AMGN,139467000000.0,Health Care,234.72,17.90898577,-5.4
158,158,BK,45160079360.0,Financials,48.97,12.19136009,-20.11
159,159,INVE,91725104.0,Information Technology,5.43,1286.728863,26.89
160,160,TER,10488686592.0,Information Technology,62.59,27.25499244,76.29
161,161,DRQ,1528992384.0,Energy,42.26,0.0,-32.75
162,162,CMS,17399543808.0,Utilities,61.3,27.77658211,0.39
163,163,LH,16729359360.0,Health Care,172.29,18.12518162,15.99
164,164,CNA,12140508160.0,Financials,44.72,17.7030031,-22.83
165,165,FOSL,378368416.0,Consumer Discretionary,7.49,11.4196329,41.52
166,166,COKE,2532395776.0,Consumer Staples,270.16,41.80818834,-3.14
167,167,MAS,13316714496.0,Industrials,46.55,17.82313499,15.3
168,168,T,273061000000.0,Communication Services,37.38,15.99451593,-23.09
169,169,NEM,31481804800.0,Materials,38.4,32.03914103,53.18
170,170,CLFD,185119296.0,Information Technology,13.57,39.91176429,75.24
171,171,COLB,2819084288.0,Financials,39.08,14.70909305,-19.11
172,172,ACGL,17010783232.0,Financials,41.97,15.96128225,-23.29
173,173,NRP,244610928.0,Energy,19.95,2.750700474,-29.07
174,174,MCEM,238050272.0,Materials,60.05,10.3595746,0.0
175,175,ICUI,3875836416.0,Health Care,187.48,24.43625414,0.65
176,176,SWKS,16747894784.0,Information Technology,98.3,14.67001034,43.61
177,177,SCHL,1288726016.0,Communication Services,37.13,27.60001771,-36.12
178,178,WAFD,2887691520.0,Financials,36.81,14.79811505,-36.51
179,179,PRA,2022557952.0,Financials,37.6,39.23795006,-57.69
180,180,PKG,10592221184.0,Materials,111.9,13.56143674,16.18
181,181,GEOS,196554208.0,Energy,14.42,0.0,0.0
182,182,WRLD,751866432.0,Financials,94.99,14.98360709,18.87
183,183,FR,5405603840.0,Real Estate,42.58,49.36702952,-1.64
184,184,RVSB,164470816.0,Financials,7.23,9.513157828,-26.97
185,185,WEYS,242746304.0,Consumer Discretionary,24.55,11.47196237,-27.01
186,186,HAFC,610761472.0,Financials,19.63,13.85461905,-50.33
187,187,ATRS,772059392.0,Health Care,4.73,0.0,-34.04
188,188,PCRX,1928797952.0,Health Care,46.22,154.562818,31.09
189,189,SJT,112327200.0,Energy,2.41,7.801423144,51.45
190,190,WINA,678060480.0,Consumer Discretionary,177.0,23.320158,1.69
191,191,AXTI,127094512.0,Information Technology,3.16,0.0,208.54
192,192,LAWS,462062560.0,Industrials,51.56,33.27911637,-8.38
193,193,SBAC,26626760704.0,Real Estate,236.47,160.3925884,21.44
194,194,ECV,1248679062.0,Utilities,9.495792,65.13623907,124.33
195,195,WRE,2504078592.0,Real Estate,31.07,0.0,-25.3
196,196,ESS,20629370880.0,Real Estate,312.18,59.00724256,-21.24
197,197,KMPR,4926557184.0,Financials,73.92,14.44166636,1.39
198,198,CHH,5419811328.0,Consumer Discretionary,97.25,22.49298047,2.47
199,199,MLVF,178293472.0,Financials,22.96,18.56784888,-30.97
200,200,HY,987181504.0,Industrials,59.23,31.4450543,-7.07
201,201,NTIC,110084904.0,Materials,12.11,22.01818134,0.0
202,202,NSIT,2312443648.0,Information Technology,65.59,13.45429268,8.98
