,index,Ticker,Mkt Cap,Sector,Price,P/E
653,653,INVU,90103360.0,Information Technology,0.0299,0.0
654,654,CSV,378022144.0,Consumer Discretionary,21.15,18.05168181
655,655,OMCL,3459689984.0,Health Care,81.47,48.06844157
656,656,AMBZ,248471728.0,Financials,31.45454545,12.67399259
657,657,HTBK,609117312.0,Financials,10.26,10.02888491
658,658,GENN,271928928.0,Health Care,1.65,0.0
659,659,HT,445677664.0,Real Estate,11.53,0.0
660,660,ALBO,347802656.0,Health Care,23.38,0.0
661,661,ZYXI,427210048.0,Health Care,13.02,46.4999998
662,662,WEC,29124069376.0,Utilities,92.33,25.79050334
663,663,ATGE,1633454848.0,Consumer Discretionary,30.87,12.10279237
664,664,GS,72332247040.0,Financials,200.77,8.493244159
665,665,EHC,7366752256.0,Health Care,74.84,21.15801957
666,666,MFIN,145440384.0,Financials,5.91,98.5000022
667,667,UFS,1618986496.0,Materials,28.77,9.594272962
668,668,RES,737646400.0,Energy,3.44,0.0
669,669,HE,4668417536.0,Utilities,42.84,21.52763809
670,670,ANSS,20807602176.0,Information Technology,242.19,44.71310344
671,671,PH,23717650432.0,Industrials,184.77,15.78214336
672,672,TCBI,2370272000.0,Financials,47.08,7.581320404
673,673,MCS,826949952.0,Communication Services,26.72,16.85996993
674,674,EQC,3838411264.0,Real Estate,31.46,55.75206548
675,675,CONN,233884176.0,Consumer Discretionary,8.15,2.942118192
676,676,TEL,27690356736.0,Information Technology,82.87,15.15368491
677,677,EXAS,11977969664.0,Health Care,80.95,0.0
678,678,BUSE,1203721216.0,Financials,22.07,9.710698223
679,679,PCYG,100641144.0,Information Technology,5.14,59.92072755
680,680,D,65514864640.0,Utilities,78.18,18.34669837
681,681,BCOV,303085920.0,Information Technology,7.78,0.0
682,682,KEX,3823980032.0,Industrials,63.75,27.4280481
683,683,UNTY,186193248.0,Financials,17.13,8.004672505
684,684,FULT,2374048256.0,Financials,14.45,10.70370351
685,685,PEAK,15991230464.0,Real Estate,31.64,50.68920717
686,686,WEN,4210849024.0,Consumer Discretionary,18.88,31.91976794
687,687,STWD,6268359680.0,Financials,22.18,14.84538557
688,688,ACRE,509516256.0,Financials,15.26,11.92187527
689,689,UNFI,346197696.0,Consumer Staples,6.47,3.88876802
690,690,GHL,278961952.0,Financials,14.62,21.3508276
691,691,FSBW,213097568.0,Financials,23.895,8.982287791
692,692,EXEL,5677260288.0,Health Care,18.59,18.22549054
693,693,ISBA,189761408.0,Financials,23.9,12.33961082
694,694,PKE,285412992.0,Industrials,13.91,29.86215332
695,695,X,1363777536.0,Materials,8.02,25.59618053
696,696,SLAB,3857442048.0,Information Technology,88.68,76.27343551
697,697,BANR,1631700224.0,Financials,45.64,10.48878782
698,698,OCFC,1232509440.0,Financials,20.44,9.855593859
699,699,LXRX,294904608.0,Health Care,2.775,1.785754486
700,700,FORR,671509312.0,Industrials,36.06,0.0
701,701,DORM,1974114816.0,Consumer Discretionary,60.64,23.4170967
702,702,CNXN,1071444672.0,Information Technology,40.67,13.00482041
703,703,SHW,47658668032.0,Materials,172.25,27.66682393
704,704,AFG,8349170176.0,Financials,92.42,11.14896285
705,705,GHM,163993648.0,Industrials,16.58,77.7181451
706,706,USLM,453108640.0,Materials,80.55,16.66873328
707,707,ARCB,502524160.0,Industrials,19.81,7.320660704
708,708,AZO,24359710720.0,Consumer Discretionary,1032.51,16.45902058
709,709,LOPE,3886009088.0,Consumer Discretionary,80.68,14.80818805
710,710,MOH,7451039744.0,Health Care,122.55,43.84835197
711,711,NFLX,161933000000.0,Communication Services,369.03,89.35350842
712,712,PSMT,1704810752.0,Consumer Staples,55.69,21.57013905
713,713,OSTK,250474240.0,Consumer Discretionary,6.46,0.0
714,714,PRFT,1347576448.0,Information Technology,40.97,34.96646615
715,715,PKBK,219211360.0,Financials,18.5,7.454212402
716,716,GPN,55122432000.0,Information Technology,183.97,56.36829568
717,717,AGEN,347524544.0,Health Care,2.53,0.0
718,718,NTUS,916347648.0,Health Care,26.88,17.16373201
719,719,BDSI,436975872.0,Health Care,4.86,0.0
720,720,WLTW,24360030208.0,Financials,189.25,23.42208245
721,721,HALO,2705084160.0,Health Care,19.57,0.0
722,722,SHOO,2749964032.0,Consumer Discretionary,32.7,16.65689515
723,723,MORN,6288769536.0,Financials,146.9,46.43733296
724,724,PFLC,124046880.0,Financials,11.95,9.263566165
725,725,KMX,14265156608.0,Consumer Discretionary,87.31,16.92054275
726,726,FTNT,17606852608.0,Information Technology,102.06,54.22668959
727,727,BFIN,173257776.0,Financials,11.34,15.07543711
728,728,NWBI,1484490368.0,Financials,13.89,12.96784411
729,729,DMRC,252231376.0,Information Technology,20.0,0.0
730,730,HQI,90145312.0,Industrials,6.6868,0.0
731,731,ILMN,39053488128.0,Health Care,265.67,39.72811426
732,732,TDY,12356340736.0,Information Technology,337.32,33.39334879
733,733,CBFV,159255568.0,Financials,29.31,11.14571586
734,734,NS,2463584256.0,Energy,22.7,13.13117832
735,735,APPS,531722912.0,Information Technology,6.13,0.0
736,736,AXS,4714209280.0,Financials,56.12,20.60364471
737,737,CALM,1698902912.0,Consumer Staples,34.89,0.0
738,738,NX,558320064.0,Industrials,16.8,15.9960544
739,739,QNST,665862592.0,Communication Services,12.88,92.86965791
740,740,EIG,1212410112.0,Financials,38.54,11.10077734
741,741,EXLS,2565324288.0,Information Technology,74.65,46.75853315
742,742,MSM,3424354048.0,Industrials,61.82,11.896187
743,743,CDXS,686189952.0,Health Care,11.65,0.0
744,744,NOVT,3130485504.0,Information Technology,89.21,59.43256202
745,745,SAFM,2747708160.0,Consumer Staples,123.56,86.40558317
746,746,A,23891699712.0,Health Care,77.07,28.3277581
747,747,CIR,716365248.0,Industrials,35.98,0.0
748,748,AMZN,937750000000.0,Consumer Discretionary,1883.75,81.88889092
749,749,KALU,1499012864.0,Materials,94.55,10.72330241
750,750,DRH,1827258752.0,Real Estate,9.12,32.95404685
751,751,BWXT,5214387200.0,Industrials,54.84,21.12542667
752,752,MET,39124176896.0,Financials,42.72,5.458772071
753,753,CRI,4018140416.0,Consumer Discretionary,91.47,14.11130468
754,754,HIW,4657819648.0,Real Estate,44.88,46.18505157
755,755,KTOS,1738869760.0,Industrials,16.26,132.0341064
756,756,NLOK,11425310720.0,Information Technology,19.03,48.76248786
757,757,HCSG,2049086208.0,Industrials,27.54,31.65517224
758,758,CMTV,83679000.0,Financials,16.02,9.769781779
759,759,RGP,402713184.0,Industrials,12.53,12.55207864
760,760,CMP,1848812288.0,Materials,54.55,28.37962069
761,761,DVAX,330847904.0,Health Care,3.945,0.0
762,762,ISSC,94760072.0,Industrials,5.58,46.50000104
763,763,FSP,764829376.0,Real Estate,7.13,118.833336
764,764,ENS,2605381888.0,Industrials,61.58,13.7680593
765,765,H,7759928832.0,Consumer Discretionary,76.6,40.21692033
766,766,TRN,2435977472.0,Industrials,20.35,24.12197772
767,767,ZGNX,1109909376.0,Health Care,25.08,0.0
768,768,WU,9249810432.0,Information Technology,22.39,12.91003315
769,769,SYBT,790960192.0,Financials,34.94,12.08996496
770,770,SGA,170811264.0,Communication Services,28.78,12.45155997
771,771,HIG,17894696960.0,Financials,49.95,9.095940373
772,772,ACLS,781714176.0,Information Technology,23.99,47.98
773,773,ADES,165255280.0,Materials,8.89,6.003086101
774,774,HBIO,123334168.0,Health Care,3.24,0.0
775,775,MOST,77746896.0,Health Care,2.75,0.0
776,776,FIS,86112460800.0,Information Technology,139.72,57.02151757
777,777,TTGT,647732224.0,Communication Services,23.13,38.54999847
778,778,CVLT,1943263488.0,Information Technology,41.7,149.0925769
779,779,ENTG,7178331136.0,Information Technology,53.32,34.89542414
780,780,PRU,29953650688.0,Financials,75.45,5.655051967
781,781,EW,42836668416.0,Health Care,68.28,39.59771986
782,782,WPC,13336058880.0,Real Estate,77.41,41.51493898
783,783,QGEN,8130847232.0,Health Care,35.9,25.30335797
784,784,MTB,18310694912.0,Financials,140.38,10.07375298
785,785,ALGN,17195753472.0,Health Care,218.35,43.214331
786,786,RRGB,355166560.0,Consumer Discretionary,27.5,44.11639827
787,787,STRS,234934704.0,Real Estate,28.66,0.0
788,788,TG,568953152.0,Materials,17.06,21.28389573
789,789,SREV,133783256.0,Information Technology,1.41,0.0
790,790,MATX,1429380224.0,Industrials,33.21,18.27252356
791,791,AL,4348116480.0,Industrials,38.36,5.892129373
792,792,GEF,1808590848.0,Materials,35.34,7.378354293
793,793,MPX,427417792.0,Consumer Discretionary,12.58,15.15662681
794,794,OPY,303705280.0,Financials,23.73,6.212041993
795,795,WCN,25371684939.0,Industrials,96.2179869,40.92021186
796,796,PSEC,2025797504.0,Financials,5.51,7.040201873
797,797,HHC,4603565568.0,Real Estate,107.88,99.29231106
798,798,AEL,2307856896.0,Financials,25.28,4.221324148
799,799,AVY,9536736256.0,Materials,114.49,15.00832058
800,800,ADBE,166786000000.0,Information Technology,345.12,58.33931542
801,801,GAIN,378416352.0,Financials,11.45,33.56973921
802,802,BOOM,528375456.0,Energy,36.06,9.843812271
803,803,UAN,215237648.0,Materials,19.0,0.0
804,804,LUNA,202110672.0,Information Technology,6.7,128.4607728
805,805,CPRX,433828000.0,Health Care,4.21,52.6250024
806,806,ALNY,13246628864.0,Health Care,117.66,0.0
807,807,AWK,22379333632.0,Utilities,123.66,32.77800415
808,808,ORCL,158650000000.0,Information Technology,49.46,15.74052874
809,809,DPZ,13125912576.0,Consumer Discretionary,339.46,35.36734023
810,810,OSPN,663724544.0,Information Technology,16.51,120.1679966
811,811,AHT,220543776.0,Real Estate,216.0,0.0
812,812,CCI,59608641536.0,Real Estate,143.29,76.16379706
813,813,NI,10328755200.0,Utilities,27.02,18.88130629
814,814,RGCO,222686032.0,Utilities,27.45,21.61417336
815,815,ACRX,105036360.0,Health Care,1.32,0.0
816,816,FRC,17199685632.0,Financials,100.57,19.34038532
817,817,FISI,430640736.0,Financials,26.91,9.095607437
818,818,BFC,419415904.0,Financials,59.2,14.73082388
819,819,LTRX,89591584.0,Information Technology,3.23,0.0
820,820,WBA,40537026560.0,Consumer Staples,45.76,9.604065206
821,821,NL,164306816.0,Industrials,3.37,67.155569
822,822,ERII,542337792.0,Industrials,9.84,39.75404203
823,823,MIDD,6282568704.0,Industrials,111.81,17.13794139
824,824,ZNGA,6384904704.0,Communication Services,6.71,0.0
825,825,HIL,176909616.0,Industrials,3.15,0.0
826,826,CYH,581034496.0,Health Care,4.93,0.0
827,827,EPAC,1283319552.0,Industrials,21.37,22.80079536
828,828,POST,6995559424.0,Consumer Staples,101.26,20.80292407
829,829,STC,856738368.0,Financials,36.18,13.49024028
830,830,CRMT,679321600.0,Consumer Discretionary,102.77,12.66567697
831,831,SRCL,5241703936.0,Industrials,57.43,40.48126321
832,832,OFLX,790385408.0,Industrials,78.3,45.78947266
833,833,JWN,5387284992.0,Consumer Discretionary,34.7,9.010927484
834,834,WW,2022826368.0,Consumer Discretionary,30.0,16.77885138
835,835,EXR,13007993856.0,Real Estate,100.36,31.05997553
836,836,AMP,17414434816.0,Financials,141.3,11.07519968
837,837,NUVA,3431912704.0,Health Care,65.81,45.2260447
838,838,GLDD,623570368.0,Industrials,9.7,8.746184482
839,839,AVYA,1234939008.0,Information Technology,12.96,0.0
840,840,MMM,85902540800.0,Industrials,149.24,16.09765921
841,841,XEL,32697372672.0,Utilities,62.32,23.60605967
842,842,PCAR,23173632000.0,Industrials,66.9,9.740892582
843,843,BANC,780159040.0,Financials,15.33,107.3717394
844,844,EYPT,158707728.0,Health Care,12.9,0.0
845,845,EVRI,878361664.0,Consumer Discretionary,10.4,43.24450133
846,846,ANGO,432319168.0,Health Care,11.49,0.0
847,847,HMST,647203264.0,Financials,27.09,11.46963818
848,848,TCPC,769252544.0,Financials,13.09,8.111405519
849,849,EBS,3051360000.0,Health Care,58.68,37.44811722
850,850,HURN,1335698048.0,Industrials,59.34,30.47911311
851,851,PBT,174316896.0,Energy,3.74,7.9881245
852,852,GNW,1968594944.0,Financials,3.9,6.757670271
853,853,GFED,101702496.0,Financials,23.58,11.14356216
854,854,PTSI,227915232.0,Industrials,19.805,9.752083732
855,855,FOE,952473856.0,Materials,11.62,9.678074766
856,856,SPSY,75883110.19,Information Technology,1.6525495,31.15725254
857,857,NVOS,77735368.0,Health Care,3.35,0.0
858,858,ALE,3566541312.0,Utilities,68.99,21.53646592
859,859,MO,75022270464.0,Consumer Staples,40.37,9.575431095
860,860,SBNY,6754074624.0,Financials,125.1,11.50873977
861,861,RE,10113256448.0,Financials,247.88,11.67944991
862,862,MSBI,578843136.0,Financials,23.82,9.224927878
863,863,IBOC,2223587072.0,Financials,34.1,11.00188132
864,864,DHT,814847680.0,Energy,5.55,9.976004162
865,865,LEG,5240554496.0,Consumer Discretionary,39.66,15.32742974
866,866,MNTX,111653280.0,Industrials,5.67,63.50521997
867,867,CVX,175416000000.0,Energy,93.34,15.56567362
868,868,MRCC,205058976.0,Financials,10.03,45.3597838
869,869,SAR,256176480.0,Financials,22.91,11.08818615
870,870,AGX,652377664.0,Industrials,41.73,0.0
871,871,PNNT,384168448.0,Financials,5.73,9.122562318
872,872,JAZZ,6431754240.0,Health Care,114.58,13.05446176
873,873,TCX,542504192.0,Information Technology,51.09,33.83430374
874,874,FCN,4221437952.0,Industrials,112.59,19.80772511
875,875,PBAM,95290040.0,Financials,19.01,0.0
876,876,ALB,8692973568.0,Materials,81.85,13.85332466
877,877,FRBA,197256144.0,Financials,9.75,11.61579931
878,878,UONEK,84451904.0,Communication Services,1.8216,0.315866021
879,879,F,27595915264.0,Consumer Discretionary,6.96,6.061783011
880,880,GPRE,421339456.0,Energy,11.99,0.0
881,881,LNT,12771016704.0,Utilities,52.12,22.53908945
882,882,FCCY,186711504.0,Financials,18.32,10.90768327
883,883,BRKL,1106376576.0,Financials,13.87,12.48279852
884,884,IDN,129146272.0,Information Technology,8.13,0.0
885,885,OIS,477780000.0,Energy,7.91,0.0
886,886,UCTT,832339584.0,Information Technology,20.91,52.65729087
887,887,HUBG,1583362176.0,Industrials,46.23,13.67019842
888,888,LHX,43711111168.0,Industrials,197.73,22.04231523
889,889,USB,70704652288.0,Financials,46.44,10.94409094
890,890,SP,839622720.0,Industrials,36.51,16.05214109
891,891,NGS,133087520.0,Energy,9.88,0.0
892,892,BPT,136104000.0,Energy,6.36,1.938429256
893,893,FBNC,937692736.0,Financials,32.1,10.33781809
894,894,TAST,213871760.0,Consumer Discretionary,4.125,0.0
895,895,FDBC,186427952.0,Financials,49.3,15.71275195
896,896,AUB,2355912960.0,Financials,29.74,9.985381263
897,897,INBK,236628320.0,Financials,24.29,9.677290873
898,898,BECN,2043532032.0,Industrials,29.7,80.44244588
899,899,TRC,392818208.0,Real Estate,15.08,325.2383263
900,900,NWE,3550666752.0,Utilities,70.34,20.56665599
901,901,EL,66011590656.0,Consumer Staples,183.6,25.49766233
902,902,CZWI,130922008.0,Financials,11.62,12.05973436
903,903,MOV,338364512.0,Consumer Discretionary,14.7,7.05240945
904,904,CNSL,447550432.0,Communication Services,6.22,0.0
905,905,SPXC,1854423680.0,Industrials,41.93,53.33852363
906,906,AMRS,336026688.0,Materials,3.185,0.0
907,907,JCI,27941208064.0,Industrials,36.57,17.13916163
908,908,L,13130963968.0,Financials,45.63,14.35454073
909,909,TRS,1122058880.0,Materials,25.35,17.41297434
910,910,MTDR,1124437504.0,Energy,9.64,8.023811726
911,911,WSBC,2067466496.0,Financials,30.61,10.00183271
912,912,BGS,947860800.0,Consumer Staples,14.8,10.31609766
913,913,LLNW,598403968.0,Information Technology,5.045,0.0
914,914,OTCM,368858400.0,Financials,32.98,24.81561421
915,915,PPG,24624707584.0,Materials,104.45,16.80621698
916,916,IFF,12789655552.0,Materials,119.78,24.50838384
917,917,HR,4620317184.0,Real Estate,34.3,226.4295414
918,918,UNP,110311000000.0,Industrials,159.81,19.06022794
919,919,KMB,44840173568.0,Consumer Staples,131.19,19.04575849
920,920,FOR,859173696.0,Real Estate,17.89,17.63390232
921,921,SBSI,1090557824.0,Financials,32.22,14.64545423
922,922,CIM,3678992384.0,Financials,19.65,4.378220452
923,923,RF,12943802368.0,Financials,13.52,8.795401159
924,924,DHX,122620008.0,Communication Services,2.28,9.101941746
925,925,TXN,106604000000.0,Information Technology,114.14,21.75157129
926,926,AROC,1077798784.0,Energy,7.05,7.521933491
927,927,ZG,11670881280.0,Real Estate,55.67,0.0
928,928,AME,19704672256.0,Industrials,86.0,23.04618589
929,929,INGR,5571257856.0,Consumer Staples,83.3,12.52765676
930,930,WHR,8027116544.0,Consumer Discretionary,127.86,7.369863057
931,931,BSET,99723264.0,Consumer Discretionary,9.87,20.4169022
932,932,WAL,4720204800.0,Financials,46.04,9.455262672
933,933,SRE,39403413504.0,Utilities,139.78,24.92873882
934,934,WMB,23098028032.0,Energy,19.05,16.39104471
935,935,ANTM,64871497728.0,Health Care,257.09,13.91895544
936,936,OLN,2553523200.0,Materials,16.19,26.8844884
937,937,GLRE,312230304.0,Financials,8.44,6.84217997
938,938,KIM,7492093440.0,Real Estate,17.35,23.84060449
939,939,TMUS,77261062144.0,Communication Services,89.99329416,19.59118053
940,940,RCL,16805691392.0,Consumer Discretionary,80.41,8.582408846
941,941,CMCT,205014176.0,Real Estate,13.2939144,0.0
942,942,BDC,1815206912.0,Information Technology,39.93,14.37585923
943,943,TPRP,135000000.0,Real Estate,22500.0,27.2826474
944,944,TIPT,227421600.0,Financials,6.58,49.5780559
945,945,DXCM,25279983616.0,Health Care,276.0,214.5607355
946,946,TA,100426544.0,Consumer Discretionary,12.09,2.737517596
947,947,GRBK,560882496.0,Consumer Discretionary,10.94,9.663721982
948,948,ISBC,2607612672.0,Financials,10.54,14.24324306
949,949,PRO,1969265920.0,Information Technology,45.79,0.0
950,950,M,4088069888.0,Consumer Discretionary,13.23,4.892885512
951,951,BKH,4529944064.0,Utilities,72.2,19.10048828
952,952,ASUR,131420968.0,Information Technology,8.43,0.0
953,953,HRB,4035735296.0,Consumer Discretionary,20.67,9.889951431
954,954,CRS,1756608000.0,Materials,36.75,10.32426912
955,955,DLX,1404975744.0,Industrials,33.3,6.589469197
956,956,PACB,520660608.0,Health Care,3.4,0.0
957,957,FRBK,178293616.0,Financials,3.03,0.0
958,958,UNH,241848000000.0,Health Care,254.96,17.79204476
959,959,PIPR,1213658368.0,Financials,70.08,9.924700722
960,960,CBT,2118683392.0,Materials,37.38,10.03173734
961,961,VVI,1021600000.0,Industrials,50.2,26.95868043
962,962,LAMR,8417133056.0,Real Estate,83.74,23.18828732
963,963,WSBF,451478080.0,Financials,16.63,12.13868609
964,964,FSS,1756905600.0,Industrials,29.0,16.22289641
965,965,AMOT,369980928.0,Industrials,25.69333333,21.91315378
966,966,HELE,4142938112.0,Consumer Discretionary,164.6,21.22917199
967,967,CNTY,205702880.0,Consumer Discretionary,6.98,52.21229035
968,968,PETS,532392480.0,Consumer Discretionary,26.4,21.12
969,969,CDXC,219840528.0,Health Care,3.69,0.0
970,970,FAF,6424078336.0,Financials,57.1,9.915888997
971,971,SMBK,266016352.0,Financials,18.99,10.99839891
972,972,FRME,1929347584.0,Financials,34.98,10.96551704
973,973,ENZ,101296000.0,Health Care,2.13,0.0
974,974,SOM,163226099.0,Industrials,2.896747,8.692805492
975,975,FBIZ,204321360.0,Financials,24.0,8.955223658
976,976,VMW,50341928960.0,Information Technology,120.52,35.72516815
977,977,WERN,2330185472.0,Industrials,33.6,14.07871233
978,978,FONR,136465840.0,Health Care,19.98,9.684633894
979,979,JBT,3067226368.0,Industrials,96.86,19.52330629
980,980,HON,115562000000.0,Industrials,162.17,19.40708205
981,981,DOX,8579474944.0,Information Technology,63.75,17.71016851
982,982,IRDM,3565961472.0,Communication Services,27.07,0.0
983,983,HAS,10573742080.0,Consumer Discretionary,77.25,18.92054294
984,984,ATHX,188000064.0,Health Care,1.2,0.0
985,985,HOLX,12406791168.0,Health Care,47.12,0.0
986,986,CDNS,18530312192.0,Information Technology,66.14,43.39112193
987,987,CTRA,5552156672.0,Energy,13.93,8.544911172
988,988,WCC,1698789760.0,Industrials,40.57,7.805694081
989,989,UDR,13252523008.0,Real Estate,44.98,62.76337255
990,990,FFBC,2028914560.0,Financials,20.6,10.3
991,991,OLED,7492949504.0,Information Technology,158.79,54.38013557
992,992,ROL,12272072704.0,Industrials,24.96,52.72407914
993,993,GRC,836007232.0,Industrials,31.99,23.35036488
994,994,SATS,3415272192.0,Communication Services,34.92,0.0
995,995,FLNT,178966208.0,Communication Services,2.33,167.8191115
