,index,Ticker,Mkt Cap,Sector,Price,P/E
630,630,FFIC,559483712.0,Financials,19.87,14.02606687
631,631,WWD,7234059264.0,Industrials,116.31,24.58879097
632,632,HRI,1156349696.0,Industrials,40.12,13.67414621
633,633,AAPL,1354250000000.0,Information Technology,77.3775,24.45802115
634,634,MDRX,1393101952.0,Health Care,8.58,0.0
635,635,TTC,8548794368.0,Industrials,80.02,25.50571555
636,636,BLDR,2870932992.0,Industrials,24.795,11.71897158
637,637,ORC,380960192.0,Financials,6.04,367.5532796
638,638,PHX,118952600.0,Energy,7.23,115.7059175
639,639,UHAL,7279783424.0,Industrials,371.27,21.97727614
640,640,MTH,2717704960.0,Consumer Discretionary,70.96,10.85934377
641,641,BLL,23612309504.0,Materials,72.18,36.65783017
642,642,OPRX,156621040.0,Health Care,11.05,0.0
643,643,SNV,5153459200.0,Financials,35.02,8.968145873
644,644,MEI,1214746240.0,Information Technology,32.75,11.65294647
645,645,CUZ,6006979584.0,Real Estate,40.93,127.8746814
646,646,AWI,4865799168.0,Industrials,100.33,21.45820368
647,647,MGM,15995414528.0,Consumer Discretionary,31.06,48.65730222
648,648,TXMD,610148416.0,Health Care,2.25,0.0
649,649,INVU,100146368.0,Information Technology,0.03668,0.0
650,650,CSV,421943872.0,Consumer Discretionary,23.67,20.16558482
651,651,OMCL,3408728576.0,Health Care,81.28,51.02562857
652,652,AMBZ,257448320.0,Financials,32.59090909,13.13186804
653,653,HTBK,688670592.0,Financials,11.6,11.33870029
654,654,GENN,247208096.0,Health Care,1.5,0.0
655,655,PTE,84445656.0,Health Care,3.1,0.0
656,656,HT,500781792.0,Real Estate,12.97,0.0
657,657,ALBO,331200416.0,Health Care,22.7,0.0
658,658,ZYXI,314662624.0,Health Care,9.61,35.58336806
659,659,WEC,31508860928.0,Utilities,99.89,27.90223523
660,660,ATGE,1863367424.0,Consumer Discretionary,34.51,12.68446412
661,661,GS,87655677952.0,Financials,237.75,10.05762215
662,662,EHC,7595160576.0,Health Care,77.03,22.42380215
663,663,MFIN,169557408.0,Financials,6.89,0.0
664,664,UFS,1994249600.0,Materials,34.82,7.687145083
665,665,RES,971684224.0,Energy,4.53,0.0
666,666,HE,5329848320.0,Utilities,48.91,26.58152255
667,667,ANSS,23479830528.0,Information Technology,274.33,52.08072386
668,668,PH,25139259392.0,Industrials,195.69,16.71487598
669,669,TCBI,2766562304.0,Financials,54.96,8.850241492
670,670,MCS,901439488.0,Communication Services,29.15,17.04639495
671,671,EQC,3997894400.0,Real Estate,32.79,56.65551246
672,672,CONN,251389616.0,Consumer Discretionary,8.76,3.162325811
673,673,TEL,30801219584.0,Information Technology,92.18,16.85612012
674,674,EXAS,13733809152.0,Health Care,93.28,0.0
675,675,BUSE,1397113728.0,Financials,25.5,11.85657146
676,676,PCYG,93968272.0,Information Technology,4.76,35.05670971
677,677,D,71086751744.0,Utilities,85.75,23.19961547
678,678,BCOV,336015296.0,Information Technology,8.66,0.0
679,679,KEX,4393515520.0,Industrials,73.29,31.53257483
680,680,UNTY,238257792.0,Financials,21.92,10.24299015
681,681,FULT,2703089408.0,Financials,16.47,11.84892099
682,682,PEAK,18353227776.0,Real Estate,35.99,73.16527628
683,683,WEN,4985120256.0,Consumer Discretionary,21.67,31.44631229
684,684,STWD,7234307072.0,Financials,25.66,19.75093497
685,685,ACRE,535772384.0,Financials,16.34,12.56923065
686,686,UNFI,385258656.0,Consumer Staples,7.2,4.327531645
687,687,GHL,298806048.0,Financials,15.66,101.1765246
688,688,FSBW,243998720.0,Financials,27.36,10.2848041
689,689,EXEL,5226156544.0,Health Care,17.2,14.71718208
690,690,ISBA,192540352.0,Financials,24.25,12.52031642
691,691,PKE,317421952.0,Industrials,15.47,33.21117986
692,692,X,1542244224.0,Materials,9.07,116.0915382
693,693,SLAB,4276332032.0,Information Technology,98.31,84.55617327
694,694,BANR,1844472832.0,Financials,51.55,11.84699851
695,695,OCFC,1409345536.0,Financials,23.26,11.21531865
696,696,LXRX,328380256.0,Health Care,3.09,1.988461752
697,697,FORR,770392128.0,Industrials,41.37,0.0
698,698,DORM,2287944192.0,Consumer Discretionary,69.8,21.84778439
699,699,CNXN,1311602560.0,Information Technology,49.84,15.97797976
700,700,SHW,51415322624.0,Materials,185.6633333,30.24428119
701,701,AFG,9810271232.0,Financials,108.79,14.22421019
702,702,GHM,180808432.0,Industrials,18.28,85.68683308
703,703,USLM,503746272.0,Materials,89.75,18.81272849
704,704,ARCB,569059008.0,Industrials,22.31,8.244519955
705,705,AZO,24960145408.0,Consumer Discretionary,1057.96,16.86471357
706,706,LOPE,3775058432.0,Consumer Discretionary,78.28,14.23544771
707,707,MOH,7710218752.0,Health Care,122.97,9.840183694
708,708,NFLX,151428000000.0,Communication Services,345.09,83.55689841
709,709,PSMT,1875322368.0,Consumer Staples,61.26,23.72754028
710,710,OSTK,314837568.0,Consumer Discretionary,8.12,0.0
711,711,PRFT,1620780928.0,Information Technology,49.7,51.18513699
712,712,PKBK,231791056.0,Financials,19.56363636,7.882783828
713,713,GPN,58742108160.0,Information Technology,195.45,61.24240728
714,714,AGEN,513731936.0,Health Care,3.74,0.0
715,715,NTUS,1066685952.0,Health Care,31.29,25.91690613
716,716,BDSI,472041824.0,Health Care,5.25,0.0
717,717,WLTW,27166126080.0,Financials,211.29,29.42663437
718,718,HALO,2594565888.0,Health Care,18.98,0.0
719,719,SHOO,3242770944.0,Consumer Discretionary,38.56,19.16384815
720,720,MORN,6716440064.0,Financials,156.89,44.23103394
721,721,PFLC,131001808.0,Financials,12.62,9.782946026
722,722,KMX,15854894080.0,Consumer Discretionary,97.04,18.80620167
723,723,FTNT,19730452480.0,Information Technology,115.36,50.67063127
724,724,BFIN,191713328.0,Financials,12.47,12.85443786
725,725,NWBI,1680605568.0,Financials,15.725,14.68101862
726,726,DMRC,389121568.0,Information Technology,31.31,0.0
727,727,HQI,93019480.0,Industrials,6.9,0.0
728,728,ILMN,42640289792.0,Health Care,290.07,43.70017355
729,729,TDY,13313795072.0,Information Technology,365.06,36.14665555
730,730,CBFV,158657872.0,Financials,29.2,11.10388615
731,731,NS,2943624704.0,Energy,27.31,5.96405552
732,732,APPS,535483456.0,Information Technology,6.24,0.0
733,733,AXS,5394365952.0,Financials,64.25,23.58845639
734,734,CALM,1737857408.0,Consumer Staples,35.69,0.0
735,735,NX,588894720.0,Industrials,17.72,16.8720288
736,736,QNST,663625984.0,Communication Services,12.955,75.89204583
737,737,EIG,1356896000.0,Financials,42.65,9.819566451
738,738,EXLS,2492658688.0,Information Technology,73.11,41.72702233
739,739,MSM,3770556160.0,Industrials,68.07,13.09889112
740,740,CDXS,917563904.0,Health Care,15.68,0.0
741,741,NOVT,3182248704.0,Information Technology,90.73,56.19052532
742,742,SAFM,3060770304.0,Consumer Staples,137.69,58.26256754
743,743,A,25608742912.0,Health Care,82.56,30.33647831
744,744,CIR,826866240.0,Industrials,41.53,0.0
745,745,AMZN,999962000000.0,Consumer Discretionary,2008.72,87.32148797
746,746,KALU,1590243712.0,Materials,100.15,14.83610295
747,747,DRH,1935903488.0,Real Estate,9.67,25.93946741
748,748,BWXT,6056968704.0,Industrials,63.59,29.72513548
749,749,MET,45714870272.0,Financials,49.71,7.711656429
750,750,CRI,4682711040.0,Consumer Discretionary,106.07,16.12686179
751,751,HIW,5198588928.0,Real Estate,50.11,50.73623798
752,752,KTOS,1948984576.0,Industrials,18.34,143.6459797
753,753,NLOK,17712676864.0,Information Technology,28.42,71.94882093
754,754,HCSG,1897446400.0,Industrials,25.6,24.85436944
755,755,RGP,489330240.0,Industrials,15.225,15.2518274
756,756,CMP,1961563648.0,Materials,57.89,34.5344731
757,757,SOHO,89202360.0,Real Estate,6.25,0.0
758,758,DVAX,423518848.0,Health Care,5.05,0.0
759,759,ISSC,96797928.0,Industrials,5.7,51.8181821
760,760,FSP,814956800.0,Real Estate,7.6,190.0000042
761,761,ENS,3042869760.0,Industrials,71.96,15.14455395
762,762,H,8686166016.0,Consumer Discretionary,84.54,40.73437487
763,763,TRN,2494187520.0,Industrials,20.33,25.73854249
764,764,ZGNX,2229112320.0,Health Care,50.37,0.0
765,765,APTL,79091904.0,Utilities,54.05,10.54802064
766,766,WU,11277984768.0,Information Technology,26.9,14.56567234
767,767,SYBT,875678976.0,Financials,38.74,13.4048438
768,768,SGA,179951264.0,Communication Services,30.32,13.11783524
769,769,HIG,21365770240.0,Financials,59.28,13.24133504
770,770,ACLS,782970496.0,Information Technology,24.15,51.38297804
771,771,ADES,211727520.0,Materials,11.39,7.691243048
772,772,HBIO,113056320.0,Health Care,2.97,0.0
773,773,MOST,76333312.0,Health Care,2.7,0.0
774,774,FIS,88293482496.0,Information Technology,143.66,47.05033118
775,775,TTGT,711021248.0,Communication Services,25.39,46.16363599
776,776,CVLT,2097978880.0,Information Technology,45.02,160.9627772
777,777,ENTG,6981097984.0,Information Technology,51.76,36.5559187
778,778,PRU,36606119936.0,Financials,91.06,6.822674932
779,779,EW,45856202752.0,Health Care,73.28666667,42.50124336
780,780,WPC,14491890688.0,Real Estate,84.12,45.80841053
781,781,QGEN,7650697216.0,Health Care,33.78,25.733575
782,782,MTB,22237913088.0,Financials,168.52,12.02191489
783,783,ALGN,20262811648.0,Health Care,257.1,51.00570898
784,784,RRGB,425326944.0,Consumer Discretionary,32.87,11.16118055
785,785,STRS,243869760.0,Real Estate,29.75,0.0
786,786,TG,678675136.0,Materials,20.35,25.38846882
787,787,SREV,179540576.0,Information Technology,1.9,0.0
788,788,MATX,1543634432.0,Industrials,36.01,13.19073241
789,789,AL,4839524864.0,Industrials,42.94,7.213414589
790,790,GEF,2104633472.0,Materials,40.42,8.325828534
791,791,MPX,475447008.0,Consumer Discretionary,14.0,16.86747022
792,792,OPY,352595040.0,Financials,27.55,7.212042011
793,793,WCN,25413314735.0,Industrials,96.38053499,41.83751242
794,794,PSEC,2391949312.0,Financials,6.51,7.949212819
795,795,HHC,5257980928.0,Real Estate,121.68,53.22478443
796,796,AEL,2404531712.0,Financials,26.41,19.82964836
797,797,AVY,10958919680.0,Materials,131.24,17.18102615
798,798,ADBE,169295000000.0,Information Technology,351.14,59.35694024
799,799,GAIN,431615328.0,Financials,13.15,32.70469077
800,800,BOOM,612631808.0,Energy,41.83,9.454047258
801,801,UAN,299067040.0,Materials,26.4,0.0
802,802,LUNA,247057664.0,Information Technology,8.19,157.0289149
803,803,CPRX,423523296.0,Health Care,4.11,51.37500234
804,804,ALNY,12797907968.0,Health Care,114.79,0.0
805,805,AWK,24621713408.0,Utilities,136.2,38.57390859
806,806,ORCL,168241000000.0,Information Technology,52.45,16.69208921
807,807,DPZ,11523703808.0,Consumer Discretionary,281.75,30.86952023
808,808,OSPN,668146688.0,Information Technology,16.62,120.9686314
809,809,AHT,251189744.0,Real Estate,246.0,0.0
810,810,CCI,62298746880.0,Real Estate,149.84,73.59029592
811,811,NI,10948567040.0,Utilities,29.31,19.81938706
812,812,RGCO,204614032.0,Utilities,25.32,23.44444351
813,813,ACRX,135274096.0,Health Care,1.7,0.0
814,814,FRC,18962923520.0,Financials,110.88,21.32307771
815,815,FISI,493052416.0,Financials,30.81,10.41381141
816,816,BFC,444495840.0,Financials,62.74,15.61168734
817,817,LTRX,88100952.0,Information Technology,3.82,0.0
818,818,WBA,45046063104.0,Consumer Staples,50.85,10.67234956
819,819,NL,163819264.0,Industrials,3.36,66.95629432
820,820,ERII,562730560.0,Industrials,10.21,41.24885865
821,821,MIDD,6296757760.0,Industrials,112.16,17.58789601
822,822,ZNGA,5694453248.0,Communication Services,6.02,0.0
823,823,HIL,185895504.0,Industrials,3.31,0.0
824,824,CYH,505552192.0,Health Care,4.29,0.0
825,825,EPAC,1387810816.0,Industrials,23.11,24.65729438
826,826,POST,7395038208.0,Consumer Staples,104.57,21.22109978
827,827,STC,989755520.0,Financials,41.75,35.68183787
828,828,CRMT,725077248.0,Consumer Discretionary,109.78,14.03338328
829,829,SRCL,5711884800.0,Industrials,62.68,38.5634554
830,830,OFLX,1063941568.0,Industrials,105.4,60.33517578
831,831,JWN,5722631680.0,Consumer Discretionary,36.86,9.571838244
832,832,WW,2220267520.0,Consumer Discretionary,32.98,16.4851371
833,833,EXR,14334223360.0,Real Estate,110.68,34.90252795
834,834,AMP,20956717056.0,Financials,165.41,10.30340083
835,835,NUVA,4015920640.0,Health Care,77.12,58.56479635
836,836,GLDD,669242112.0,Industrials,10.47,11.17934041
837,837,AVYA,1270835840.0,Information Technology,12.77,0.0
838,838,MMM,91237539840.0,Industrials,158.66,17.0599278
839,839,XEL,36282413056.0,Utilities,69.19,26.20833229
840,840,PCAR,25698922496.0,Industrials,74.21,10.80203803
841,841,BANC,812220416.0,Financials,15.96,111.7842766
842,842,EYPT,202179616.0,Health Care,18.7,0.0
843,843,EVRI,1055723136.0,Consumer Discretionary,12.5,51.9765641
844,844,ANGO,518105760.0,Health Care,13.77,0.0
845,845,HMST,767135360.0,Financials,32.11,13.59505655
846,846,TCPC,836830912.0,Financials,14.24,8.757752335
847,847,EBS,2843943936.0,Health Care,55.09,70.50383179
848,848,HURN,1485004032.0,Industrials,64.81,37.84728958
849,849,PBT,177579520.0,Energy,3.81,8.137634851
850,850,GNW,2064206848.0,Financials,4.1,10.87233189
851,851,GFED,102684584.0,Financials,23.8077,11.25116984
852,852,PTSI,307320192.0,Industrials,26.705,11.53341239
853,853,FOE,1121329024.0,Materials,13.68,11.39380919
854,854,SPSY,94995258.23,Information Technology,2.071772,39.06129493
855,855,ALE,4313248768.0,Utilities,83.48,23.9135559
856,856,MO,88309866496.0,Consumer Staples,47.53,11.27372405
857,857,SBNY,7660556800.0,Financials,141.89,13.053358
858,858,RE,11279113216.0,Financials,276.57,32.95356824
859,859,MSBI,645185536.0,Financials,26.42,10.08151491
860,860,FETM,91419648.0,Financials,25.25,11.27153152
861,861,IBOC,2568696832.0,Financials,39.4,12.34873193
862,862,DHT,826533568.0,Energy,5.63,34.97741643
863,863,LEG,6262977024.0,Consumer Discretionary,47.59,18.85131767
864,864,MNTX,113031712.0,Industrials,5.74,64.28923503
865,865,CVX,202588000000.0,Energy,107.14,17.53628679
866,866,MRCC,223050192.0,Financials,10.91,49.33950561
867,867,SAR,296990272.0,Financials,26.56,12.85474571
868,868,AGX,658318336.0,Industrials,42.11,0.0
869,869,PNNT,438474976.0,Financials,6.54,9.862914676
870,870,JAZZ,8109699584.0,Health Care,143.35,12.16558056
871,871,TCX,636977728.0,Information Technology,60.25,42.340097
872,872,FCN,4517956608.0,Industrials,120.06,20.75713186
873,873,PBAM,105014536.0,Financials,20.95,0.0
874,874,ALB,8512331776.0,Materials,80.28,13.73768591
875,875,FRBA,216475984.0,Financials,10.7,12.74759514
876,876,UONEK,86654160.0,Communication Services,1.88,0.325992599
877,877,F,34970390528.0,Consumer Discretionary,8.82,6.97387568
878,878,GPRE,449318208.0,Energy,12.47,0.0
879,879,LNT,14487993344.0,Utilities,59.36,26.61883421
880,880,FCCY,205362272.0,Financials,20.15,11.9972608
881,881,BRKL,1211258368.0,Financials,15.2,13.6797792
882,882,IDN,134388368.0,Information Technology,8.46,0.0
883,883,OIS,652220224.0,Energy,10.78,0.0
884,884,UCTT,915931776.0,Information Technology,23.01,54.86932606
885,885,HUBG,1799569152.0,Industrials,52.87,14.90819752
886,886,LHX,48928239616.0,Industrials,221.33,25.21622306
887,887,USB,81639481344.0,Financials,53.22,12.54187166
888,888,SP,959487936.0,Industrials,41.81,17.18689805
889,889,NGS,141708576.0,Energy,10.52,0.0
890,890,BPT,159216000.0,Energy,7.44,2.267596488
891,891,FBNC,1050252864.0,Financials,35.48,11.43719927
892,892,TAST,235388560.0,Consumer Discretionary,4.54,0.0
893,893,FDBC,214978272.0,Financials,56.85,18.11906589
894,894,AUB,2695239936.0,Financials,33.69,11.31161717
895,895,INBK,258255120.0,Financials,26.51,10.56175303
896,896,BECN,2276405760.0,Industrials,33.11,10.58276844
897,897,TRC,419388128.0,Real Estate,16.1,347.2372052
898,898,NWE,3882892800.0,Utilities,76.97,23.29451727
899,899,EL,70221209600.0,Consumer Staples,195.16,34.8103345
900,900,CZWI,134978112.0,Financials,11.98,12.4333578
901,901,MOV,396369888.0,Consumer Discretionary,17.22,8.261393928
902,902,CNSL,348119360.0,Communication Services,4.83,0.0
903,903,SPXC,2166203904.0,Industrials,49.07,26.35343967
904,904,AMRS,270087392.0,Materials,2.56,0.0
905,905,JCI,30141663232.0,Industrials,39.45,18.48892333
906,906,L,15303236608.0,Financials,51.45,27.28149089
907,907,TRS,1294345088.0,Materials,28.73,16.11178283
908,908,MTDR,1711125120.0,Energy,14.67,6.401629525
909,909,WSBC,2246344960.0,Financials,33.12,10.82197646
910,910,BGS,1028557056.0,Consumer Staples,16.06,13.66095826
911,911,LLNW,591880256.0,Information Technology,4.99,0.0
912,912,OTCM,385858560.0,Financials,34.5,25.9593296
913,913,PPG,28337752064.0,Materials,119.84,19.17885846
914,914,IFF,13999430656.0,Materials,131.11,28.26230095
915,915,HR,4822522880.0,Real Estate,36.06,244.3884246
916,916,UNP,124553000000.0,Industrials,179.42,21.4105009
917,917,KMB,49103474688.0,Consumer Staples,143.24,20.79514022
918,918,FOR,973474048.0,Real Estate,20.27,19.97983231
919,919,SBSI,1186510848.0,Financials,35.08,15.9454542
920,920,CIM,3967761152.0,Financials,21.2,5.249988689
921,921,RF,15019430912.0,Financials,15.57,10.12902338
922,922,DHX,150915456.0,Communication Services,2.8,10.43623448
923,923,TXN,112781000000.0,Information Technology,120.65,23.08761207
924,924,AROC,1268447744.0,Energy,8.35,11.97974212
925,925,ZG,9585807360.0,Real Estate,46.2,0.0
926,926,AME,22207797248.0,Industrials,97.15,26.62442584
927,927,INGR,5875231232.0,Consumer Staples,88.0,13.17951439
928,928,WHR,9237911552.0,Consumer Discretionary,146.17,8.425253269
929,929,BSET,123726320.0,Consumer Discretionary,12.23,25.2987552
930,930,WAL,5662400512.0,Financials,55.23,11.34261854
931,931,SRE,45283762176.0,Utilities,160.64,33.22330624
932,932,WMB,25077291008.0,Energy,20.69,20.05826514
933,933,ANTM,67265376256.0,Health Care,265.28,14.36236532
934,934,OLN,2374312704.0,Materials,14.87,13.79012315
935,935,GLRE,344415168.0,Financials,9.31,7.547475773
936,936,KIM,8226074624.0,Real Estate,19.05,26.1765715
937,937,TMUS,67752968192.0,Communication Services,79.04357769,17.72874972
938,938,RCL,24543617024.0,Consumer Discretionary,117.08,12.49362669
939,939,CMCT,227209440.0,Real Estate,14.7331416,0.0
940,940,BDC,2239693824.0,Information Technology,49.27,13.91218796
941,941,TIPT,236753488.0,Financials,6.85,51.61241382
942,942,DXCM,22035507200.0,Health Care,240.75,0.0
943,943,TA,136155600.0,Consumer Discretionary,16.84,0.0
944,944,GRBK,594207360.0,Consumer Discretionary,11.59,10.23789194
945,945,ISBC,3320398592.0,Financials,12.085,16.33108087
946,946,PRO,2524592128.0,Information Technology,60.0,0.0
947,947,M,4927996416.0,Consumer Discretionary,15.95,5.898830228
948,948,BKH,5102531584.0,Utilities,83.03,24.06238453
949,949,ASUR,131420968.0,Information Technology,8.43,0.0
950,950,HRB,4529708032.0,Consumer Discretionary,23.2,11.10047766
951,951,CRS,1899526656.0,Materials,39.74,11.16425727
952,952,DLX,2029309696.0,Industrials,48.2,10.13749346
953,953,PACB,714667520.0,Health Care,4.67,0.0
954,954,FRBK,187708464.0,Financials,3.19,0.0
955,955,UNH,258123000000.0,Health Care,272.45,19.01256116
956,956,PIPR,1312777728.0,Financials,82.43,11.67370263
957,957,CBT,2258544896.0,Materials,39.85,10.21482428
958,958,VVI,1321216256.0,Industrials,65.0,33.82997428
959,959,LAMR,9321040896.0,Real Estate,92.81,26.19908591
960,960,WSBF,474825696.0,Financials,17.49,12.76642331
961,961,FSS,1945946752.0,Industrials,32.16,18.8030483
962,962,AMOT,440060320.0,Industrials,30.56,26.06380304
963,963,HELE,4758338048.0,Consumer Discretionary,189.05,24.38259395
964,964,HARL,102201064.0,Financials,26.99,13.1905166
965,965,FONE,102514768.5,Health Care,0.581834668,5.898078056
966,966,CNTY,245487824.0,Consumer Discretionary,8.33,62.31065597
967,967,PETS,508394496.0,Consumer Discretionary,25.21,20.168
968,968,CDXC,262736240.0,Health Care,4.41,0.0
969,969,FAF,6962603520.0,Financials,61.98,11.82374475
970,970,SMBK,302857984.0,Financials,21.62,12.52161055
971,971,FRME,2200897280.0,Financials,39.75,12.46081482
972,972,ENZ,119367584.0,Health Care,2.51,0.0
