,index,Ticker,Mkt Cap,Sector,Price,P/E,Returns
0,0,ESTE,191063120.0,Energy,13.81,0.0,-2.46
1,1,OSK,3583963904.0,Industrials,48.85,18.08381863,42.05
2,2,MTZ,1861679104.0,Industrials,22.66,43.30120938,94.84
3,3,HLI,1646817152.0,Financials,25.21,17.44633628,33.04
4,4,UTMD,251102464.0,Health Care,66.9,20.33085532,-6.43
5,5,ICAD,84083128.0,Health Care,5.29,0.0,5.67
6,6,UFCS,1134525312.0,Financials,44.82,12.95375708,-1.83
7,7,UTL,555009344.0,Utilities,39.52,24.0618359,22.55
8,8,GIII,2060909824.0,Consumer Discretionary,45.25,18.53997648,-47.62
9,9,AMSC,139861904.0,Industrials,9.96,0.0,-47.69
10,10,AMSWA,263677248.0,Information Technology,9.14,28.22259386,20.02
11,11,VOC,58480000.0,Energy,3.44,7.319148955,41.86
12,12,HFC,6286327808.0,Energy,35.6,9.193340898,-20.96
13,13,QDEL,559357312.0,Health Care,17.3,0.0,39.71
14,14,TESS,137168272.0,Information Technology,16.58,18.56134964,-15.56
15,15,BKE,1407458944.0,Consumer Discretionary,28.94,9.457516517,-35.38
16,16,PMD,78138816.0,Health Care,14.41,62.65217227,32.34
17,17,XLNX,11008660480.0,Information Technology,43.08,21.01463464,46.49
18,18,OLP,401622208.0,Real Estate,23.42,26.47356677,3.67
19,19,CNBKA,236636128.0,Financials,42.5,11.72534753,48.35
20,20,ONB,1532316800.0,Financials,13.4,13.3052931,25.37
21,21,OTTR,1099035008.0,Utilities,28.92,18.44430151,36.58
22,22,ARCW,42815916.0,Industrials,2.25,0.0,57.78
23,23,BLGO,29768848.0,Materials,0.345,0.0,47.83
24,24,VMI,3184704512.0,Industrials,140.38,23.97539655,8.53
25,25,ASRV,57626120.0,Financials,3.05,17.9503623,32.79
26,26,NTRS,16217876480.0,Financials,71.08,17.61011342,26.62
27,27,ARKR,68841096.0,Consumer Discretionary,20.14,14.25379536,25.78
28,28,NATR,179327152.0,Consumer Staples,9.58,12.41168931,5.43
29,29,MUX,774996928.0,Materials,2.6,40.01908405,16.92
30,30,COHU,307364960.0,Information Technology,11.56,73.72213752,62.02
31,31,SANM,1741411456.0,Information Technology,23.65,13.17524541,57.51
32,32,APEI,371864320.0,Consumer Discretionary,23.16,11.02112444,-4.58
33,33,CPSH,28642086.0,Information Technology,2.17,72.33333495,0.0
34,34,STAA,309660000.0,Health Care,7.71,0.0,34.89
35,35,ODC,241829456.0,Consumer Staples,33.36,15.17388615,21.97
36,36,NAII,71136832.0,Consumer Staples,10.51,13.64437117,-7.23
37,37,IONS,4946300416.0,Health Care,40.97,0.0,17.62
38,38,BIG,2278480640.0,Consumer Discretionary,45.86,15.33064007,10.1
39,39,IDRA,201373936.0,Health Care,13.28,0.0,41.57
40,40,MBOT,37760360.0,Health Care,543.7125,0.0,0.0
41,41,RIG,4044931840.0,Energy,11.08,2.284990152,-0.45
42,42,UEIC,958226624.0,Consumer Discretionary,66.41,31.87700551,4.35
43,43,ISIG,28680984.0,Communication Services,17.29001729,27.44447137,0.0
44,44,DX,319210720.0,Financials,19.5000195,6.765977117,6.46
45,45,PTBS,30850620.0,Financials,9.1,12.29729714,0.0
46,46,NKE,99297501184.0,Consumer Discretionary,58.94,27.28703671,-5.99
47,47,KBH,1141533312.0,Consumer Discretionary,13.57,14.47151771,51.81
48,48,K,27055290368.0,Consumer Staples,76.81,21.78277892,-7.56
49,49,MRTN,605014656.0,Industrials,7.463998507,21.03295527,32.9
50,50,SDG,174696523.6,Consumer Discretionary,2.903261,41.87410462,-4.32
51,51,FNLC,213870224.0,Financials,19.85,12.88961071,35.87
52,52,PESI,44613664.0,Industrials,3.86,58.93219721,-6.74
53,53,J,5462700032.0,Industrials,44.58,13.93476832,23.19
54,54,KMT,1862736640.0,Industrials,23.38,10.39646182,77.84
55,55,TKR,2822708480.0,Industrials,35.63,12.1138682,35.42
56,56,TRI,31010542197.0,Industrials,45.29625774,26.29084004,10.48
57,57,PHM,6363532800.0,Consumer Discretionary,18.39,12.53366854,23.27
58,58,JBSS,619985984.0,Consumer Staples,55.33,19.70784776,32.84
59,59,INTU,25910693888.0,Information Technology,100.89,43.52145549,24.11
60,60,ORLY,25487785984.0,Consumer Discretionary,262.68,26.719699,-5.53
61,61,AFL,28901218304.0,Financials,34.485,10.96770575,8.57
62,62,REFR,109159064.0,Information Technology,4.54,0.0,-72.25
63,63,RELL,66786528.0,Information Technology,5.2,0.0,15.0
64,64,SNFCA,65215572.0,Financials,3.745637284,6.368740574,50.0
65,65,C,136120000000.0,Financials,46.28,8.517277787,27.74
66,66,LMT,70748798976.0,Industrials,232.38,19.51637902,15.95
67,67,FUN,3255898112.0,Consumer Discretionary,58.07,26.70586237,23.42
68,68,EZPW,271729248.0,Financials,4.95,0.0,82.83
69,69,ROP,17817866240.0,Industrials,176.09,26.48542618,24.2
70,70,AMED,1721308160.0,Health Care,51.49,39.92806836,5.26
71,71,WDFC,1464993920.0,Consumer Staples,102.3,30.83477251,2.49
72,72,NNN,6242301440.0,Real Estate,43.76,35.38125957,-3.52
73,73,ROST,22814449664.0,Consumer Discretionary,56.78,22.62151403,14.48
74,74,SBUX,82371330048.0,Consumer Discretionary,56.23,33.06474217,6.81
75,75,CL,63332814848.0,Consumer Staples,70.92,25.47799027,1.58
76,76,MTEX,56034608.0,Consumer Staples,20.7,9.672896722,-24.4
77,77,IIN,34215644.0,Health Care,5.72,18.4516132,55.59
78,78,CLH,2843116288.0,Industrials,49.4,32.72487626,17.63
79,79,LCUT,245638848.0,Consumer Discretionary,17.27,19.12971452,11.18
80,80,ECL,33762353152.0,Materials,114.98,26.36866921,12.27
81,81,GTN,921633536.0,Communication Services,12.85,20.39316739,14.01
82,82,VNO,18070966272.0,Real Estate,77.36439096,38.77823029,0.53
83,83,DOV,10193272832.0,Industrials,53.0316603,16.43281212,20.06
84,84,CSX,26066495488.0,Industrials,9.09,14.66285091,86.43
85,85,CTS,542811648.0,Information Technology,16.57,23.82835579,33.37
86,86,DXYN,75552880.0,Consumer Discretionary,4.72,0.0,-20.55
87,87,RRD,3642816256.0,Industrials,28.21880217,5.643230998,-55.46
88,88,BIIB,60236972032.0,Health Care,253.293564,15.13900839,7.07
89,89,CCK,7386717696.0,Materials,52.96,14.13930943,5.91
90,90,EFX,14311422976.0,Industrials,120.25,31.14199033,12.52
91,91,PKI,5555734016.0,Health Care,50.42,24.18477037,17.83
92,92,ESE,993701760.0,Industrials,38.48,23.26093088,52.94
93,93,MRK,151891000000.0,Health Care,52.29136584,14.57145318,13.66
94,94,DY,2322388736.0,Industrials,70.6,22.73979055,49.66
