Source,Target
0,987
0,2685
0,1059
0,1710
0,1669
1,1798
1,1916
1,290
1,2143
1,842
2,949
2,452
2,1582
2,694
2,400
3,2292
3,1380
3,100
3,1225
3,1710
4,1142
4,1814
4,2039
4,2237
4,1575
5,1060
5,348
5,2494
5,1891
5,2497
6,884
6,1208
6,548
6,675
6,1484
7,907
7,664
7,1934
7,277
7,490
8,1518
8,766
8,1154
8,313
8,1098
9,2024
9,572
9,49
9,591
9,399
10,28
10,371
10,1627
10,1663
10,2030
11,1952
11,254
11,1348
11,1286
11,731
12,1391
12,2130
12,1847
12,1298
12,1944
13,2082
13,1519
13,1687
13,1571
13,2603
14,1260
14,1080
14,1293
14,637
14,152
15,968
15,2596
15,2392
15,2030
15,10
16,140
16,2613
16,1716
16,2568
16,844
17,218
17,2092
17,1244
17,1505
17,1575
18,1854
18,2557
18,555
18,1325
18,1896
19,1873
19,1807
19,357
19,2132
19,1541
20,228
20,1531
20,447
20,1483
20,453
21,555
21,1165
21,708
21,1579
21,1854
22,1118
22,2408
22,1880
22,877
22,2425
23,1186
23,1744
23,2269
23,574
23,765
24,2058
24,1555
24,1680
24,1294
24,2191
25,983
25,238
25,784
25,1280
25,648
26,2531
26,1634
26,1626
26,977
26,834
27,1482
27,803
27,958
27,2168
27,1705
28,1663
28,371
28,10
28,132
28,2030
29,1452
29,1648
29,1143
29,601
29,9
30,225
30,2125
30,1203
30,820
30,1472
31,1956
31,2342
31,1296
31,1731
31,565
32,967
32,1464
32,2154
32,2301
32,2434
33,788
33,1157
33,1481
33,2519
33,624
34,2537
34,2274
34,591
34,1530
34,428
35,492
35,1724
35,1125
35,2060
35,1957
36,360
36,1965
36,1263
36,465
36,1409
37,1888
37,840
37,2475
37,981
37,388
38,212
38,757
38,1570
38,1373
38,280
39,2268
39,2308
39,2575
39,2622
39,2452
40,2006
40,468
40,2145
40,244
40,1686
41,1177
41,83
41,1734
41,1816
41,1981
42,367
42,2623
42,1750
42,1374
42,52
43,945
43,2136
43,223
43,2554
43,2478
44,1977
44,2658
44,1853
44,683
44,2372
45,1602
45,97
45,700
45,1868
45,293
46,2602
46,531
46,297
46,74
46,1969
47,1146
47,136
47,2354
47,2216
47,687
48,341
48,514
48,643
48,893
48,2172
49,236
49,601
49,1928
49,9
49,1130
50,1833
50,100
50,1315
50,301
50,1510
51,2168
51,1305
51,771
51,281
51,1029
52,1620
52,753
52,1886
52,2590
52,2280
53,289
53,252
53,368
53,2315
53,755
54,232
54,141
54,1437
54,58
54,196
55,1349
55,786
55,566
55,377
55,659
56,2692
56,1441
56,1718
56,123
56,2057
57,419
57,786
57,1771
57,816
57,323
58,2375
58,907
58,196
58,1482
58,1437
59,746
59,2128
59,2336
59,1942
59,60
60,953
60,1653
60,1850
60,1946
60,174
61,571
61,821
61,888
61,169
61,1718
62,461
62,158
62,857
62,2491
62,2462
63,955
63,1948
63,1354
63,1037
63,1662
64,2587
64,278
64,2665
64,2291
64,2400
65,665
65,362
65,1561
65,506
65,481
66,1043
66,74
66,1292
66,663
66,979
67,334
67,89
67,2394
67,2585
67,2485
68,962
68,2131
68,1019
68,1468
68,949
69,982
69,323
69,631
69,1791
69,1771
70,2470
70,828
70,2567
70,1911
70,2233
71,1973
71,1132
71,623
71,1831
71,310
72,2547
72,370
72,1282
72,802
72,355
73,1291
73,643
73,2172
73,1615
73,1175
74,297
74,979
74,1137
74,339
74,88
75,339
75,1137
75,1265
75,1704
75,297
76,2305
76,998
76,1466
76,1518
76,2311
77,1607
77,1527
77,901
77,1917
77,2186
78,694
78,1185
78,1327
78,1815
78,2569
79,2559
79,1258
79,1752
79,1970
79,1204
80,969
80,2172
80,341
80,643
80,359
81,1824
81,2701
81,2382
81,550
81,2234
82,370
82,616
82,1992
82,285
82,1338
83,851
83,1390
83,1190
83,1219
83,1177
84,165
84,2177
84,1412
84,596
84,1600
85,1203
85,409
85,1951
85,2221
85,316
86,292
86,697
86,694
86,318
86,1000
87,1896
87,853
87,2455
87,1952
87,18
88,979
88,1137
88,297
88,74
88,339
89,2485
89,512
89,1283
89,1693
89,674
90,361
90,927
90,851
90,1975
90,1423
91,1377
91,1801
91,290
91,417
91,1685
92,2154
92,1041
92,367
92,212
92,1130
93,168
93,99
93,2116
93,891
93,1823
94,1743
94,557
94,448
94,1424
94,544
95,1885
95,992
95,2691
95,1688
95,750
96,1465
96,417
96,2231
96,1189
96,1377
97,1868
97,1229
97,1140
97,1655
97,1805
98,2241
98,2481
98,2035
98,1506
98,2626
99,1823
99,93
99,2116
99,475
99,2026
100,50
100,1510
100,1833
100,3
100,301
101,538
101,1550
101,1086
101,988
101,892
102,405
102,1198
102,345
102,595
102,586
103,1448
103,1656
103,1020
103,1205
103,819
104,774
104,1246
104,852
104,325
104,1039
105,1798
105,1018
105,842
105,963
105,393
106,1224
106,2623
106,1750
106,1374
106,1489
107,1234
107,2085
107,2350
107,857
107,2440
108,1159
108,2482
108,900
108,2109
108,621
109,1282
109,798
109,832
109,72
109,1194
110,2277
110,2174
110,2098
110,68
110,1368
111,1520
111,1267
111,1381
111,2100
111,2086
112,1080
112,1260
112,14
112,570
112,781
113,1499
113,1940
113,2456
113,2000
113,505
114,732
114,2589
114,2254
114,304
114,1341
115,205
115,730
115,509
115,2686
115,2339
116,2550
116,1203
116,614
116,1364
116,35
117,484
117,295
117,821
117,652
117,234
118,253
118,516
118,1227
118,2203
118,1939
119,666
119,1568
119,1967
119,559
119,358
120,364
120,2339
120,277
120,1231
120,205
121,2664
121,559
121,2097
121,250
121,907
122,2515
122,1711
122,971
122,1930
122,2547
123,1677
123,56
123,1894
123,480
123,2057
124,2390
124,1554
124,338
124,2310
124,1698
125,780
125,1091
125,1261
125,1151
125,2249
126,1772
126,657
126,872
126,812
126,269
127,1402
127,2325
127,1386
127,1746
127,415
128,2322
128,1604
128,2272
128,1609
128,790
129,2702
129,164
129,1756
129,886
129,363
130,1733
130,1337
130,577
130,635
130,1998
131,564
131,477
131,1763
131,1836
131,1841
132,28
132,1663
132,1391
132,184
132,1760
133,1313
133,2295
133,2558
133,2293
133,366
134,2474
134,198
134,1263
134,1772
134,911
135,2526
135,498
135,708
135,398
135,2102
136,687
136,2354
136,2512
136,47
136,2356
137,2605
137,2120
137,1955
137,2508
137,2626
138,742
138,1290
138,1873
138,2003
138,1517
139,454
139,1762
139,498
139,1426
139,100
140,844
140,16
140,2568
140,1213
140,1612
141,1482
141,27
141,228
141,20
141,2168
142,78
142,368
142,694
142,1798
142,639
143,1480
143,1695
143,1689
143,1915
143,189
144,565
144,1731
144,2666
144,775
144,1040
145,1064
145,995
145,887
145,1478
145,1431
146,1702
146,2449
146,2458
146,1880
146,941
147,1376
147,2394
147,67
147,259
147,2283
148,309
148,107
148,1234
148,2085
148,915
149,1423
149,1553
149,1850
149,1430
149,851
150,2364
150,569
150,983
150,784
150,238
151,1473
151,697
151,292
151,318
151,655
152,1272
152,14
152,1482
152,1293
